id,x,y,z,dest,phase,AuRec,AuFA,tons,co3,orgc,sulf,Mcost,Pcost,Tcost,Tvalue,Bvalue,rc_Stockpile,rc_RockChar,blockvalue,destination,period
45697,41,61,37,4,3,0.0,0.00173,2406.01492,10.9,0.5,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45698,41,62,37,4,3,0.0,0.00175,2406.01492,10.9,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45699,41,63,37,4,3,0.0,0.00158,2406.01492,10.9,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45700,41,64,37,4,3,0.0,0.0022,2406.01492,11.0,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45701,41,65,37,4,3,0.0,0.00208,2406.01492,10.7,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45702,41,66,37,4,3,0.0,0.0,2406.01492,10.1,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45703,42,8,37,4,3,0.0,0.01446,2406.01492,12.7,0.3,1.7,1.901,0.033,0.0,-1.934,-4653,6,an,-4653,4,
45704,42,9,37,4,3,0.0,0.01744,2406.01492,6.1,0.3,4.9,1.901,0.033,0.0,-1.934,-4653,2,ag,-4653,4,
45705,42,10,37,4,3,0.0,0.01767,2406.01492,13.1,0.3,1.8,1.901,0.033,0.0,-1.934,-4653,6,an,-4653,4,
45706,42,11,37,4,3,0.0,0.01869,2406.01492,13.4,0.2,2.0,1.901,0.033,0.0,-1.934,-4653,6,an,-4653,4,
45707,42,12,37,4,3,0.0,0.02038,2406.01492,13.1,0.3,1.7,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45708,42,13,37,4,3,0.0,0.02014,2406.01492,4.5,0.4,2.9,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45709,42,14,37,4,3,0.0,0.0189,2406.01492,5.7,0.5,3.7,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45710,42,16,37,4,3,0.0,0.00852,2406.01492,4.4,0.4,3.7,1.901,0.033,0.0,-1.934,-4653,2,ag,-4653,4,
45711,42,17,37,4,3,0.0,0.01245,2406.01492,4.1,0.4,3.8,1.901,0.033,0.0,-1.934,-4653,2,ag,-4653,4,
45712,42,54,37,4,3,0.0,0.00152,2406.01492,7.1,0.4,2.0,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45713,42,55,37,4,3,0.0,0.00131,2406.01492,8.3,0.4,1.7,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45714,42,56,37,4,3,0.0,0.00142,2406.01492,9.0,0.3,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45715,42,57,37,4,3,0.0,0.00137,2406.01492,11.1,0.3,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45716,42,58,37,4,3,0.0,0.00174,2406.01492,11.3,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45717,42,59,37,4,3,0.0,0.00161,2406.01492,10.7,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45718,42,60,37,4,3,0.0,0.00195,2406.01492,10.8,0.4,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45719,42,61,37,4,3,0.0,0.00191,2406.01492,10.4,0.5,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45720,42,62,37,4,3,0.0,0.00191,2406.01492,10.3,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45721,42,63,37,4,3,0.0,0.00229,2406.01492,10.5,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45722,42,64,37,4,3,0.0,0.0022,2406.01492,10.8,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45723,42,65,37,4,3,0.0,0.0026,2406.01492,10.6,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45724,42,66,37,4,3,0.0,0.0,2406.01492,9.9,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45725,42,67,37,4,3,0.0,0.0,2406.01492,10.2,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45726,43,8,37,4,3,0.0,0.01544,2406.01492,5.9,0.3,3.5,1.901,0.033,0.0,-1.934,-4653,2,ag,-4653,4,
45727,43,9,37,4,3,0.0,0.01793,2406.01492,7.5,0.1,3.3,1.901,0.033,0.0,-1.934,-4653,1,ag,-4653,4,
45728,43,10,37,4,3,0.0,0.02463,2406.01492,5.5,0.4,3.5,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45729,43,11,37,4,3,0.0,0.02862,2406.01492,0.5,0.6,3.6,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45730,43,12,37,4,3,0.0,0.03235,2406.01492,0.5,0.6,3.7,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45731,43,16,37,4,3,0.0,0.00905,2406.01492,5.1,0.3,3.4,1.901,0.033,0.0,-1.934,-4653,1,ag,-4653,4,
45732,43,54,37,4,3,0.0,0.00083,2406.01492,7.2,0.4,2.0,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45733,43,55,37,4,3,0.0,0.00137,2406.01492,8.9,0.4,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45734,43,56,37,4,3,0.0,0.00139,2406.01492,10.3,0.3,1.3,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45735,43,57,37,4,3,0.0,0.00148,2406.01492,11.4,0.3,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45736,43,58,37,4,3,0.0,0.00176,2406.01492,10.8,0.3,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45737,43,59,37,4,3,0.0,0.00201,2406.01492,10.6,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45738,43,60,37,4,3,0.0,0.00224,2406.01492,10.0,0.4,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45739,43,61,37,4,3,0.0,0.00218,2406.01492,9.1,0.5,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45740,43,62,37,4,3,0.0,0.00217,2406.01492,8.9,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45741,43,63,37,4,3,0.0,0.00273,2406.01492,9.8,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45742,43,64,37,4,3,0.0,0.00347,2406.01492,10.5,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45743,43,65,37,4,3,0.0,0.00453,2406.01492,10.7,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45744,43,66,37,4,3,0.0,0.00497,2406.01492,10.4,0.5,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45745,43,67,37,4,3,0.0,0.0,2406.01492,10.8,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45746,43,68,37,4,3,0.0,0.0,2406.01492,11.0,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45747,44,8,37,4,3,0.0,0.02081,2406.01492,5.5,0.3,3.5,1.901,0.033,0.0,-1.934,-4653,2,ag,-4653,4,
45748,44,9,37,4,3,0.0,0.02329,2406.01492,5.1,0.4,3.5,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45749,44,10,37,4,3,0.0,0.02998,2406.01492,5.0,0.5,3.5,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45750,44,55,37,4,3,0.0,0.00118,2406.01492,9.6,0.3,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45751,44,56,37,4,3,0.0,0.00173,2406.01492,10.8,0.2,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45752,44,57,37,4,3,0.0,0.00168,2406.01492,11.2,0.2,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45753,44,58,37,4,3,0.0,0.00207,2406.01492,11.2,0.3,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45754,44,59,37,4,3,0.0,0.00227,2406.01492,10.4,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45755,44,60,37,4,3,0.0,0.00235,2406.01492,9.3,0.5,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45756,44,61,37,4,3,0.0,0.00215,2406.01492,6.4,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45757,44,62,37,4,3,0.0,0.00284,2406.01492,5.9,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45758,44,63,37,4,3,0.0,0.00255,2406.01492,9.0,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45759,44,64,37,4,3,0.0,0.00303,2406.01492,10.5,1.0,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45760,44,65,37,4,3,0.0,0.00355,2406.01492,10.6,1.1,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45761,44,66,37,4,3,0.0,0.0044,2406.01492,10.4,1.2,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45762,44,67,37,4,3,0.0,0.00588,2406.01492,10.7,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45763,44,68,37,4,3,0.0,0.0,2406.01492,10.9,0.4,1.3,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45764,45,8,37,4,3,0.0,0.02207,2406.01492,5.3,0.3,5.1,1.901,0.033,0.0,-1.934,-4653,2,ag,-4653,4,
45765,45,9,37,4,3,0.0,0.0255,2406.01492,5.5,0.3,5.2,1.901,0.033,0.0,-1.934,-4653,1,bf,-4653,4,
45766,45,55,37,4,3,0.0,0.00123,2406.01492,9.3,0.3,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45767,45,56,37,4,3,0.0,0.00215,2406.01492,11.2,0.2,1.0,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45768,45,57,37,4,3,0.0,0.00199,2406.01492,11.1,0.3,1.0,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45769,45,58,37,4,3,0.0,0.00226,2406.01492,10.9,0.3,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45770,45,59,37,4,3,0.0,0.0026,2406.01492,10.2,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45771,45,60,37,4,3,0.0,0.00233,2406.01492,9.7,0.5,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45772,45,61,37,4,3,0.0,0.00292,2406.01492,6.8,0.7,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45773,45,62,37,4,3,0.0,0.00268,2406.01492,6.3,0.8,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45774,45,63,37,4,3,0.0,0.00278,2406.01492,9.1,0.9,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45775,45,64,37,4,3,0.0,0.00352,2406.01492,10.0,1.0,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45776,45,65,37,4,3,0.0,0.00375,2406.01492,10.5,1.5,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45777,45,66,37,4,3,0.0,0.00436,2406.01492,10.5,1.6,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45778,45,67,37,4,3,0.0,0.00586,2406.01492,10.7,1.7,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45779,45,68,37,4,3,0.0,0.0,2406.01492,10.8,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45780,45,69,37,4,3,0.0,0.0,2406.01492,10.8,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,5
45781,46,55,37,4,3,0.0,0.00201,2406.01492,8.5,0.4,1.9,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45782,46,56,37,4,3,0.0,0.00166,2406.01492,9.7,0.3,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45783,46,57,37,4,3,0.0,0.00221,2406.01492,10.0,0.3,1.3,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45784,46,58,37,4,3,0.0,0.00241,2406.01492,10.2,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45785,46,59,37,4,3,0.0,0.00251,2406.01492,10.7,0.5,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45786,46,60,37,4,3,0.0,0.00234,2406.01492,10.3,0.6,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45787,46,61,37,4,3,0.0,0.00294,2406.01492,9.2,0.7,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45788,46,62,37,4,3,0.0,0.00334,2406.01492,8.9,0.9,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45789,46,63,37,4,3,0.0,0.0031,2406.01492,9.6,1.0,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45790,46,64,37,4,3,0.0,0.00352,2406.01492,10.0,1.2,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45791,46,65,37,4,3,0.0,0.00377,2406.01492,10.5,1.3,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45792,46,66,37,4,3,0.0,0.00337,2406.01492,10.5,0.7,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45793,46,67,37,4,3,0.0,0.00224,2406.01492,10.6,0.7,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45794,46,68,37,4,3,0.0,0.0,2406.01492,10.5,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45795,46,69,37,4,3,0.0,0.0,2406.01492,10.0,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45796,46,70,37,4,3,0.0,0.0,2406.01492,10.2,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,5
45797,47,56,37,4,3,0.0,0.00207,2406.01492,8.5,0.3,1.7,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45798,47,57,37,4,3,0.0,0.00219,2406.01492,9.5,0.3,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45799,47,58,37,4,3,0.0,0.00246,2406.01492,10.0,0.2,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45800,47,59,37,4,3,0.0,0.00262,2406.01492,9.9,0.3,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45801,47,60,37,4,3,0.0,0.00314,2406.01492,9.9,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45802,47,61,37,4,3,0.0,0.00335,2406.01492,9.4,0.7,1.2,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45803,47,62,37,4,3,0.0,0.00423,2406.01492,9.6,0.9,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45804,47,63,37,4,3,0.0,0.00354,2406.01492,9.8,1.0,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45805,47,64,37,4,3,0.0,0.00389,2406.01492,10.3,0.8,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45806,47,65,37,4,3,0.0,0.00344,2406.01492,10.3,0.8,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45807,47,66,37,4,3,0.0,0.00452,2406.01492,10.4,0.7,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45808,47,67,37,4,3,0.0,0.00306,2406.01492,10.6,0.7,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45809,47,68,37,4,3,0.0,0.0,2406.01492,10.0,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45810,47,69,37,4,3,0.0,0.0,2406.01492,9.9,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45811,47,70,37,4,3,0.0,0.0,2406.01492,9.9,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,5
45812,47,71,37,4,3,0.0,0.0,2406.01492,2.5,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,4,ag,-4653,4,5
45813,48,56,37,4,3,0.0,0.0027,2406.01492,8.1,0.4,1.7,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45814,48,57,37,4,3,0.0,0.00201,2406.01492,8.8,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45815,48,58,37,4,3,0.0,0.00247,2406.01492,9.8,0.2,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45816,48,59,37,4,3,0.0,0.00344,2406.01492,9.7,0.3,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45817,48,60,37,4,3,0.0,0.00363,2406.01492,8.9,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45818,48,61,37,4,3,0.0,0.00391,2406.01492,9.2,0.7,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45819,48,62,37,4,3,0.0,0.00495,2406.01492,9.5,0.7,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45820,48,63,37,4,3,0.0,0.0039,2406.01492,10.0,0.7,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45821,48,64,37,4,3,0.0,0.00399,2406.01492,10.1,0.8,1.5,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45822,48,65,37,4,3,0.0,0.00322,2406.01492,10.2,0.9,1.5,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45823,48,66,37,4,3,0.0,0.00271,2406.01492,10.5,1.1,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45824,48,67,37,4,3,0.0,0.00275,2406.01492,10.1,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45825,48,68,37,4,3,0.0,0.0019,2406.01492,9.8,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45826,48,69,37,4,3,0.0,0.0,2406.01492,9.6,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45827,48,70,37,4,3,0.0,0.0,2406.01492,9.7,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45828,48,71,37,4,3,0.0,0.0,2406.01492,2.5,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,4,ag,-4653,4,5
45829,49,57,37,4,3,0.0,0.0024,2406.01492,11.3,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45830,49,58,37,4,3,0.0,0.00241,2406.01492,9.7,0.5,1.3,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45831,49,59,37,4,3,0.0,0.00326,2406.01492,8.8,0.5,1.3,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45832,49,60,37,4,3,0.0,0.00368,2406.01492,8.9,0.6,1.3,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45833,49,61,37,4,3,0.0,0.00414,2406.01492,8.6,0.7,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45834,49,62,37,4,3,0.0,0.00434,2406.01492,8.8,0.8,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45835,49,63,37,4,3,0.0,0.00423,2406.01492,9.2,0.8,1.5,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45836,49,64,37,4,3,0.0,0.00372,2406.01492,10.1,0.8,1.5,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45837,49,65,37,4,3,0.0,0.00287,2406.01492,10.6,0.8,1.5,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45838,49,66,37,4,3,0.0,0.00324,2406.01492,10.0,0.9,1.5,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45839,49,67,37,4,3,0.0,0.0028,2406.01492,9.9,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45840,49,68,37,4,3,0.0,0.00283,2406.01492,9.5,0.4,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45841,49,69,37,4,3,0.0,0.00236,2406.01492,9.2,0.4,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45842,49,70,37,4,3,0.0,0.0,2406.01492,9.3,0.4,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45843,49,71,37,4,3,0.0,0.0,2406.01492,2.5,0.4,1.6,1.901,0.033,0.0,-1.934,-4653,4,ag,-4653,4,5
45844,49,72,37,4,3,0.0,0.0,2406.01492,2.5,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,4,ag,-4653,4,5
45845,50,57,37,4,3,0.0,0.00253,2406.01492,15.7,0.4,1.3,1.901,0.033,0.0,-1.934,-4653,6,an,-4653,4,0
45846,50,58,37,4,3,0.0,0.00286,2406.01492,10.6,0.6,1.3,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45847,50,59,37,4,3,0.0,0.00379,2406.01492,9.3,0.6,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45848,50,60,37,4,3,0.0,0.00384,2406.01492,8.9,0.7,1.3,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45849,50,61,37,4,3,0.0,0.00383,2406.01492,9.1,0.7,1.4,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45850,50,62,37,4,3,0.0,0.00414,2406.01492,9.0,0.7,1.5,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45851,50,63,37,4,3,0.0,0.00366,2406.01492,9.7,0.7,1.6,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45852,50,64,37,4,3,0.0,0.00342,2406.01492,9.8,0.7,1.6,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45853,50,65,37,4,3,0.0,0.00326,2406.01492,10.1,0.7,1.6,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45854,50,66,37,4,3,0.0,0.00333,2406.01492,9.7,0.7,1.6,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45855,50,67,37,4,3,0.0,0.00286,2406.01492,9.2,0.4,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45856,50,68,37,4,3,0.0,0.00262,2406.01492,9.0,0.4,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45857,50,69,37,4,3,0.0,0.00281,2406.01492,8.8,0.4,1.8,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45858,50,70,37,4,3,0.0,0.0,2406.01492,9.0,0.4,1.8,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45859,50,71,37,4,3,0.0,0.0,2406.01492,4.5,0.4,1.8,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,5
45860,50,72,37,4,3,0.0,0.0,2406.01492,4.6,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,5
45861,51,57,37,4,3,0.0,0.00386,2406.01492,10.9,0.6,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45862,51,58,37,4,3,0.0,0.00386,2406.01492,9.5,0.6,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45863,51,59,37,4,3,0.0,0.00437,2406.01492,8.8,0.6,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45864,51,60,37,4,3,0.0,0.00361,2406.01492,9.1,0.6,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45865,51,61,37,4,3,0.0,0.00401,2406.01492,9.0,0.6,1.5,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45866,51,62,37,4,3,0.0,0.00373,2406.01492,9.3,0.7,1.6,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45867,51,63,37,4,3,0.0,0.00373,2406.01492,9.6,0.7,1.7,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45868,51,64,37,4,3,0.0,0.00326,2406.01492,9.4,0.7,1.8,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45869,51,65,37,4,3,0.0,0.00324,2406.01492,9.1,0.7,1.8,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45870,51,66,37,4,3,0.0,0.0032,2406.01492,8.7,0.7,1.7,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,2
45871,51,67,37,4,3,0.0,0.00266,2406.01492,8.3,1.1,1.8,1.901,0.033,0.0,-1.934,-4653,7,an,-4653,4,3
45872,51,68,37,4,3,0.0,0.00262,2406.01492,7.2,0.4,1.8,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45873,51,69,37,4,3,0.0,0.00224,2406.01492,6.7,0.4,1.8,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,3
45874,51,70,37,4,3,0.0,0.0,2406.01492,7.2,0.4,1.7,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45875,51,71,37,4,3,0.0,0.0,2406.01492,5.4,0.4,1.7,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,4
45876,51,72,37,4,3,0.0,0.0,2406.01492,4.7,0.4,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,5
45877,52,58,37,4,3,0.0,0.00487,2406.01492,9.2,0.4,1.2,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45878,52,59,37,4,3,0.0,0.00419,2406.01492,9.1,0.4,1.1,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,0
45879,52,60,37,4,3,0.0,0.00458,2406.01492,8.9,0.5,1.4,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,1
45880,52,61,37,4,3,0.0,0.00439,2406.01492,8.8,0.6,1.6,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45881,52,62,37,4,3,0.0,0.0035,2406.01492,9.3,0.5,1.8,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45882,52,63,37,4,3,0.0,0.00365,2406.01492,9.3,0.6,1.9,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45883,52,64,37,4,3,0.0,0.00339,2406.01492,9.1,0.6,2.0,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45884,52,65,37,4,3,0.0,0.00269,2406.01492,8.4,0.6,1.9,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45885,52,66,37,4,3,0.0,0.0029,2406.01492,7.8,0.5,1.9,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
45886,52,67,37,4,3,0.0,0.00236,2406.01492,7.3,0.4,1.9,1.901,0.033,0.0,-1.934,-4653,1,an,-4653,4,2
