id,x,y,z,tonn,blockvalue,destination,au,ag,cu,period
15960,32,23,38,4914.0,47529,1,0.039,1.046,0.079,1
15961,33,23,38,4914.0,59591,1,0.045,1.046,0.076,1
15962,34,23,38,4914.0,109167,1,0.067,1.046,0.121,1
15963,35,23,38,4914.0,52611,1,0.038,1.046,0.126,1
15964,36,23,38,4290.0,-7550,0,0.011,0.824,0.036,3
15965,37,23,38,4290.0,-7550,0,0.011,0.824,0.049,5
15966,38,23,38,4290.0,-7550,0,0.01,0.824,0.073,5
15967,39,23,38,4290.0,-7550,0,0.009,0.824,0.069,5
15968,40,23,38,4290.0,-7550,0,0.009,0.824,0.081,5
15969,41,23,38,4290.0,-7550,0,0.01,0.824,0.12,
15970,42,23,38,4290.0,-7550,0,0.01,0.824,0.131,
15971,43,23,38,4290.0,-7550,0,0.009,0.824,0.127,
15972,44,23,38,4290.0,-1552,1,0.018,0.824,0.086,5
15973,45,23,38,4289.99,-7550,0,0.006,1.182,0.078,
15974,46,23,38,4290.0,-1126,1,0.012,1.182,0.111,
15975,47,23,38,4243.2,-7468,0,0.012,1.108,0.05,
15976,6,24,38,3120.0,-4087,1,0.0,1.108,0.0,
15977,7,24,38,3120.0,-4087,1,0.0,1.108,0.0,
15978,8,24,38,3978.0,-7001,0,0.0,1.108,0.0,
15979,9,24,38,3978.0,-7001,0,0.0,0.975,0.002,2
15980,10,24,38,4056.0,-7138,0,0.0,0.975,0.002,1
15981,11,24,38,4056.0,-7138,0,0.0,0.975,0.002,0
15982,12,24,38,3978.0,-7001,0,0.0,0.975,0.003,0
15983,13,24,38,3978.0,-7001,0,0.0,0.975,0.043,0
15984,14,24,38,3978.0,-7001,0,0.006,0.975,0.012,0
15985,15,24,38,3978.0,-7001,0,0.006,0.975,0.053,0
15986,16,24,38,3978.0,-7001,0,0.007,0.975,0.035,0
15987,17,24,38,3978.0,-7001,0,0.0,0.975,0.031,0
15988,18,24,38,3978.0,-7001,0,0.0,0.975,0.019,0
15989,19,24,38,3978.0,-7001,0,0.0,0.975,0.029,0
15990,20,24,38,4056.0,-7138,0,0.0,0.975,0.014,0
15991,21,24,38,4056.0,-7138,0,0.0,0.975,0.129,0
15992,22,24,38,4914.0,-8648,0,0.0,1.046,0.03,1
15993,23,24,38,4914.0,-8648,0,0.0,1.046,0.16,1
15994,24,24,38,4914.0,10098,1,0.013,1.046,0.195,1
15995,29,24,38,4914.0,48588,1,0.04,1.046,0.073,1
15996,30,24,38,4914.0,63349,1,0.043,1.046,0.139,1
15997,31,24,38,4914.0,57618,1,0.044,1.046,0.075,0
15998,32,24,38,4914.0,51513,1,0.042,1.046,0.064,1
15999,33,24,38,4914.0,81705,1,0.056,1.046,0.077,1
16000,34,24,38,4914.0,79919,1,0.053,1.046,0.109,1
16001,35,24,38,4914.0,56965,1,0.04,1.046,0.139,1
16002,36,24,38,4914.0,43831,1,0.035,1.046,0.11,1
16003,37,24,38,4290.0,-7550,0,0.011,0.824,0.033,3
16004,38,24,38,4290.0,-7550,0,0.01,0.824,0.054,4
16005,39,24,38,4290.0,-7550,0,0.01,0.824,0.049,5
16006,40,24,38,4290.0,-7550,0,0.009,0.824,0.076,5
16007,41,24,38,4290.0,-7550,0,0.01,0.824,0.132,5
16008,42,24,38,4290.0,-7550,0,0.01,0.824,0.131,
16009,43,24,38,4290.0,-7550,0,0.01,0.824,0.127,5
16010,44,24,38,4290.0,4413,1,0.02,0.824,0.098,5
16011,45,24,38,4290.0,14582,1,0.009,1.182,0.328,5
16012,46,24,38,4290.0,26793,1,0.014,1.182,0.334,5
16013,47,24,38,4243.2,-7468,0,0.012,1.108,0.05,
16014,5,25,38,3978.0,-7001,0,0.0,1.108,0.0,
16015,6,25,38,3120.0,-4087,1,0.0,1.108,0.0,
16016,7,25,38,3120.0,-4087,1,0.0,1.108,0.0,
16017,8,25,38,3120.0,-4087,1,0.0,1.108,0.0,
16018,9,25,38,3978.0,-7001,0,0.0,0.975,0.003,2
16019,10,25,38,3978.0,-7001,0,0.0,0.975,0.003,0
16020,11,25,38,4056.0,-7138,0,0.0,0.975,0.003,0
16021,12,25,38,3978.0,-7001,0,0.0,0.975,0.013,0
16022,13,25,38,3978.0,-7001,0,0.0,0.975,0.035,0
16023,14,25,38,3978.0,-7001,0,0.006,0.975,0.041,0
16024,15,25,38,3978.0,-7001,0,0.006,0.975,0.073,0
16025,16,25,38,3978.0,-7001,0,0.007,0.975,0.08,0
16026,17,25,38,3978.0,-7001,0,0.0,0.975,0.079,0
16027,18,25,38,3978.0,-7001,0,0.0,0.975,0.023,0
16028,19,25,38,3978.0,-7001,0,0.0,0.975,0.021,0
16029,20,25,38,4056.0,-7138,0,0.0,0.975,0.042,0
16030,21,25,38,4056.0,-7138,0,0.0,0.975,0.133,0
16031,22,25,38,4914.0,-8648,0,0.0,1.046,0.029,1
16032,30,25,38,4914.0,100222,1,0.059,1.046,0.181,0
16033,31,25,38,4914.0,78065,1,0.054,1.046,0.084,0
16034,32,25,38,4914.0,41503,1,0.037,1.046,0.061,1
16035,33,25,38,4914.0,60336,1,0.045,1.046,0.08,1
16036,34,25,38,4914.0,61435,1,0.043,1.046,0.121,1
16037,35,25,38,4914.0,56599,1,0.04,1.046,0.139,1
16038,36,25,38,4914.0,37590,1,0.033,1.046,0.108,1
16039,37,25,38,4290.0,-7550,0,0.012,0.824,0.033,2
16040,38,25,38,4290.0,-7550,0,0.011,0.824,0.05,3
16041,39,25,38,4290.0,-7550,0,0.011,0.824,0.05,4
16042,40,25,38,4290.0,-7550,0,0.01,0.824,0.09,5
16043,41,25,38,4290.0,-7550,0,0.009,0.824,0.083,5
16044,42,25,38,4290.0,-7550,0,0.01,0.824,0.131,5
16045,43,25,38,4290.0,-7550,0,0.011,0.824,0.125,5
16046,44,25,38,4289.99,11360,1,0.023,0.824,0.113,5
16047,45,25,38,4290.0,19987,1,0.008,1.182,0.361,5
16048,46,25,38,4290.0,27318,1,0.016,1.182,0.333,5
16049,47,25,38,4243.2,-4936,1,0.01,1.108,0.113,
16050,48,25,38,4243.2,-7468,0,0.01,0.999,0.049,
16051,5,26,38,3978.0,-7001,0,0.0,1.108,0.0,
16052,6,26,38,3120.0,-4087,1,0.0,1.108,0.0,
16053,7,26,38,3120.0,-4087,1,0.0,1.108,0.0,
16054,8,26,38,3120.0,-4087,1,0.0,1.108,0.0,
16055,9,26,38,3978.0,-7001,0,0.0,0.975,0.009,2
16056,10,26,38,3978.0,-7001,0,0.0,0.975,0.012,0
16057,11,26,38,4056.0,-7138,0,0.005,0.975,0.014,0
16058,12,26,38,4056.0,-7138,0,0.006,0.975,0.013,0
16059,13,26,38,3978.0,-7001,0,0.005,0.975,0.013,0
16060,14,26,38,3978.0,-7001,0,0.006,0.975,0.044,0
16061,15,26,38,3978.0,-7001,0,0.005,0.975,0.07,0
16062,16,26,38,3978.0,-7001,0,0.006,0.975,0.079,0
16063,17,26,38,3978.0,-7001,0,0.0,0.975,0.086,0
16064,18,26,38,3978.0,-7001,0,0.0,0.975,0.04,0
16065,19,26,38,4149.6,-7303,0,0.0,0.975,0.037,0
16066,20,26,38,4056.0,-7138,0,0.0,0.975,0.052,0
16067,21,26,38,4056.0,-7138,0,0.0,0.975,0.058,0
16068,32,26,38,4914.0,27435,1,0.03,1.046,0.06,1
16069,33,26,38,4914.0,32601,1,0.031,1.046,0.098,1
16070,34,26,38,4914.0,58563,1,0.041,1.046,0.146,1
16071,35,26,38,4914.0,44338,1,0.034,1.046,0.145,1
16072,36,26,38,4914.0,34526,1,0.031,1.046,0.112,1
16073,37,26,38,4290.0,-7550,0,0.013,0.824,0.036,2
16074,38,26,38,4290.0,-7550,0,0.011,0.824,0.026,2
16075,39,26,38,4290.0,-7550,0,0.011,0.824,0.049,3
16076,40,26,38,4290.0,-7550,0,0.011,0.824,0.064,4
16077,41,26,38,4290.0,-7550,0,0.01,0.824,0.077,5
16078,42,26,38,4290.0,-7550,0,0.01,0.824,0.12,5
16079,43,26,38,4290.0,-4845,1,0.012,0.824,0.147,5
16080,44,26,38,4289.99,16679,1,0.024,1.108,0.101,4
16081,45,26,38,4290.0,47129,1,0.01,1.182,0.588,4
16082,46,26,38,4243.2,107,1,0.011,1.108,0.153,5
16083,47,26,38,4243.2,-1328,1,0.011,1.108,0.146,
16084,48,26,38,4243.2,-2942,1,0.012,0.999,0.096,
16085,5,27,38,3978.0,-7001,0,0.0,1.108,0.0,
16086,6,27,38,3120.0,-4087,1,0.0,1.108,0.0,
16087,7,27,38,3120.0,-4087,1,0.0,1.108,0.0,
16088,8,27,38,3978.0,-7001,0,0.0,0.975,0.009,
16089,9,27,38,3978.0,-7001,0,0.0,0.975,0.009,2
16090,10,27,38,3978.0,-7001,0,0.005,0.975,0.01,0
16091,11,27,38,3978.0,-7001,0,0.006,0.975,0.012,0
16092,12,27,38,4056.0,-7138,0,0.006,0.975,0.011,0
16093,13,27,38,3978.0,-7001,0,0.006,0.975,0.012,0
16094,14,27,38,3978.0,-7001,0,0.006,0.975,0.012,0
16095,15,27,38,3978.0,-7001,0,0.006,0.975,0.067,0
16096,16,27,38,4056.0,-7138,0,0.006,0.975,0.064,0
16097,17,27,38,4149.59,-7303,0,0.009,0.975,0.064,0
16098,18,27,38,4149.6,-7303,0,0.011,0.975,0.068,0
16099,19,27,38,4149.6,-7303,0,0.012,0.975,0.044,0
16100,20,27,38,4056.0,-6373,0,0.015,0.975,0.045,0
16101,33,27,38,4914.0,28749,1,0.028,1.046,0.104,1
16102,34,27,38,4914.0,36910,1,0.03,1.046,0.141,1
16103,35,27,38,4914.0,34815,1,0.029,1.046,0.138,1
16104,36,27,38,4914.0,27769,1,0.029,1.046,0.084,1
16105,37,27,38,4290.0,-7550,0,0.015,0.824,0.04,1
16106,38,27,38,4290.0,-7550,0,0.012,0.824,0.027,2
16107,39,27,38,4290.0,-7550,0,0.012,0.824,0.055,2
16108,40,27,38,4290.0,-7550,0,0.012,0.824,0.079,3
16109,41,27,38,4290.0,-7550,0,0.012,0.824,0.095,4
16110,42,27,38,4290.0,-7486,0,0.012,0.824,0.132,5
16111,43,27,38,4290.0,-3495,1,0.013,0.824,0.144,4
16112,44,27,38,4290.0,31271,1,0.011,1.182,0.391,3
16113,45,27,38,4290.0,51588,1,0.009,1.182,0.631,3
16114,46,27,38,4243.2,6407,1,0.012,1.108,0.206,5
16115,47,27,38,4243.2,-450,1,0.011,1.108,0.155,
16116,4,28,38,3978.0,-7001,0,0.0,1.108,0.0,
16117,5,28,38,3978.0,-7001,0,0.0,1.108,0.0,
16118,6,28,38,3978.0,-7001,0,0.0,1.108,0.0,
16119,7,28,38,3120.0,-4087,1,0.0,1.108,0.0,
16120,8,28,38,3978.0,-7001,0,0.0,0.975,0.025,
16121,9,28,38,3978.0,-7001,0,0.0,0.975,0.008,2
16122,10,28,38,3978.0,-7001,0,0.0,0.975,0.01,0
16123,11,28,38,3978.0,-7001,0,0.006,0.975,0.008,0
16124,12,28,38,3978.0,-7001,0,0.006,0.975,0.008,0
16125,13,28,38,3978.0,-7001,0,0.006,0.975,0.012,0
16126,14,28,38,3978.0,-7001,0,0.005,0.975,0.009,0
16127,15,28,38,3978.0,-7001,0,0.006,0.975,0.008,0
16128,16,28,38,4056.0,-7138,0,0.006,0.975,0.039,0
16129,17,28,38,4149.6,-7303,0,0.007,0.975,0.039,0
16130,18,28,38,4149.6,-7303,0,0.012,0.975,0.039,0
16131,34,28,38,4914.0,9959,1,0.018,1.046,0.116,1
16132,35,28,38,4914.0,25270,1,0.025,1.046,0.132,1
16133,36,28,38,4914.0,23295,1,0.027,1.046,0.074,1
16134,37,28,38,4914.0,28658,1,0.031,1.046,0.061,1
16135,38,28,38,4290.0,-7550,0,0.013,0.824,0.032,1
16136,39,28,38,4290.0,-7550,0,0.013,0.824,0.052,2
16137,40,28,38,4290.0,-7550,0,0.012,0.824,0.083,2
16138,41,28,38,4290.0,-7550,0,0.013,0.824,0.089,3
16139,42,28,38,4290.0,-7550,0,0.011,0.824,0.121,4
16140,43,28,38,4290.0,-2248,1,0.014,0.824,0.144,4
16141,44,28,38,4290.0,34164,1,0.011,1.182,0.417,3
16142,45,28,38,4290.0,30526,1,0.011,1.182,0.395,3
16143,46,28,38,4243.2,7929,1,0.011,1.108,0.222,4
16144,47,28,38,4243.2,4942,1,0.011,0.999,0.201,5
16145,4,29,38,3978.0,-7001,0,0.0,1.108,0.0,
16146,5,29,38,3978.0,-7001,0,0.0,1.108,0.0,
16147,6,29,38,3978.0,-7001,0,0.0,1.108,0.0,
16148,7,29,38,3120.0,-4087,1,0.0,1.108,0.0,
16149,8,29,38,3978.0,-7001,0,0.0,1.108,0.0,
16150,9,29,38,3978.0,-7001,0,0.0,0.975,0.024,2
16151,10,29,38,3978.0,-7001,0,0.0,0.975,0.026,0
16152,11,29,38,3978.0,-7001,0,0.006,0.975,0.01,0
16153,12,29,38,3978.0,-7001,0,0.006,0.975,0.007,0
16154,13,29,38,3978.0,-7001,0,0.006,0.975,0.008,0
16155,14,29,38,3978.0,-7001,0,0.005,0.975,0.009,0
16156,15,29,38,3978.0,-7001,0,0.005,0.975,0.035,0
16157,16,29,38,4056.0,-7138,0,0.005,0.975,0.034,0
16158,17,29,38,4149.6,-7303,0,0.007,0.975,0.031,0
16159,34,29,38,4914.0,10268,1,0.019,1.046,0.106,1
16160,35,29,38,4914.0,26717,1,0.024,1.046,0.15,1
16161,36,29,38,4914.0,27496,1,0.029,1.046,0.088,1
16162,37,29,38,4914.0,37632,1,0.034,1.046,0.084,0
16163,38,29,38,4914.0,46193,1,0.037,1.046,0.109,0
16164,39,29,38,4290.0,-7550,0,0.015,0.824,0.061,1
16165,40,29,38,4290.0,-7550,0,0.013,0.824,0.101,2
16166,41,29,38,4290.0,-4785,1,0.014,0.824,0.121,2
16167,42,29,38,4290.0,11559,1,0.013,0.824,0.285,3
16168,43,29,38,4290.0,12192,1,0.015,1.182,0.15,3
16169,44,29,38,4290.0,10398,1,0.012,1.182,0.159,3
16170,45,29,38,4243.2,4387,1,0.01,1.108,0.197,5
16171,46,29,38,4243.2,7177,1,0.01,1.108,0.227,4
16172,47,29,38,4243.2,8328,1,0.012,0.999,0.222,5
16173,4,30,38,3978.0,-7001,0,0.0,1.108,0.0,
16174,5,30,38,3978.0,-7001,0,0.0,1.108,0.0,
16175,6,30,38,3978.0,-7001,0,0.0,1.108,0.0,
16176,7,30,38,3120.0,-4087,1,0.0,1.108,0.0,
16177,8,30,38,3978.0,-7001,0,0.0,1.108,0.0,
16178,9,30,38,3978.0,-7001,0,0.0,1.108,0.0,4
16179,10,30,38,3978.0,-7001,0,0.0,0.975,0.022,2
16180,11,30,38,3978.0,-7001,0,0.0,0.975,0.021,0
16181,12,30,38,3978.0,-7001,0,0.005,0.975,0.011,0
16182,13,30,38,3978.0,-7001,0,0.006,0.975,0.011,0
16183,14,30,38,3978.0,-7001,0,0.005,0.975,0.031,0
16184,15,30,38,3978.0,-7001,0,0.005,0.975,0.029,0
16185,16,30,38,3978.0,-7001,0,0.005,0.975,0.029,0
16186,17,30,38,4056.0,-7138,0,0.006,0.975,0.033,0
16187,35,30,38,4914.0,26095,1,0.024,1.046,0.148,0
16188,36,30,38,4914.0,32358,1,0.03,1.046,0.107,1
16189,37,30,38,4914.0,46731,1,0.034,1.046,0.161,0
16190,38,30,38,4914.0,45977,1,0.034,1.046,0.139,0
16191,39,30,38,4914.0,44724,1,0.034,1.046,0.13,1
16192,40,30,38,4914.0,41306,1,0.033,1.046,0.118,1
16193,41,30,38,4290.0,-5759,1,0.015,0.824,0.095,2
16194,42,30,38,4290.0,13430,1,0.016,0.824,0.243,2
16195,43,30,38,4290.0,13648,1,0.014,1.182,0.174,3
16196,44,30,38,4290.0,6342,1,0.011,1.182,0.135,4
16197,45,30,38,4243.2,-634,1,0.007,1.108,0.193,5
16198,46,30,38,4243.2,5567,1,0.011,1.108,0.188,5
16199,47,30,38,4243.2,11172,1,0.013,0.999,0.225,5
16200,4,31,38,3978.0,-7001,0,0.0,1.108,0.0,
16201,5,31,38,3978.0,-7001,0,0.0,1.108,0.0,
16202,6,31,38,3978.0,-7001,0,0.0,1.108,0.0,
16203,7,31,38,3120.0,-4087,1,0.0,1.108,0.0,
16204,8,31,38,3978.0,-7001,0,0.0,1.108,0.0,
16205,9,31,38,3978.0,-7001,0,0.0,1.108,0.0,5
16206,10,31,38,3978.0,-7001,0,0.0,1.026,0.024,3
16207,11,31,38,3978.0,-7001,0,0.0,1.026,0.011,1
16208,12,31,38,3978.0,-7001,0,0.006,1.026,0.021,0
16209,13,31,38,3978.0,-7001,0,0.005,1.026,0.021,0
16210,14,31,38,3978.0,-7001,0,0.005,1.026,0.045,0
16211,15,31,38,3978.0,-7001,0,0.005,1.026,0.032,0
16212,16,31,38,4056.0,-7138,0,0.005,1.026,0.038,0
16213,17,31,38,4056.0,-7138,0,0.0,1.026,0.034,0
16214,36,31,38,4914.0,36375,1,0.031,0.863,0.126,0
16215,37,31,38,4914.0,46769,1,0.034,0.863,0.144,0
16216,38,31,38,4914.0,41968,1,0.031,0.863,0.168,0
16217,39,31,38,4914.0,39032,1,0.031,0.863,0.141,1
16218,40,31,38,4914.0,39841,1,0.033,0.863,0.107,1
16219,41,31,38,4290.0,8763,1,0.017,0.961,0.119,1
16220,42,31,38,4290.0,47215,1,0.019,1.108,0.434,2
16221,43,31,38,4290.0,7452,1,0.012,1.182,0.156,3
16222,44,31,38,4243.2,-4178,1,0.01,1.108,0.102,4
16223,45,31,38,4243.2,-7468,0,0.007,1.108,0.143,
16224,46,31,38,4243.2,3476,1,0.012,0.999,0.167,5
16225,47,31,38,4243.2,5802,1,0.014,0.999,0.154,5
16226,4,32,38,3978.0,-7001,0,0.0,1.108,0.0,
16227,5,32,38,3978.0,-7001,0,0.0,1.108,0.0,
16228,6,32,38,3978.0,-7001,0,0.0,1.108,0.0,
16229,7,32,38,3978.0,-7001,0,0.0,1.108,0.0,
16230,8,32,38,3978.0,-7001,0,0.0,1.108,0.0,
16231,9,32,38,3978.0,-7001,0,0.0,1.108,0.0,
16232,10,32,38,3978.0,-7001,0,0.0,1.026,0.038,5
16233,11,32,38,3978.0,-7001,0,0.0,1.026,0.02,3
16234,12,32,38,3978.0,-7001,0,0.0,1.026,0.02,1
16235,13,32,38,3978.0,-7001,0,0.005,1.026,0.027,0
16236,14,32,38,3978.0,-7001,0,0.005,1.026,0.05,0
16237,15,32,38,4056.0,-7138,0,0.005,1.026,0.059,0
16238,16,32,38,4056.0,-7138,0,0.006,1.026,0.035,0
16239,17,32,38,4056.0,-7138,0,0.0,1.026,0.036,0
16240,37,32,38,4914.0,34538,1,0.03,0.863,0.116,0
16241,38,32,38,4914.0,40981,1,0.031,0.863,0.16,0
16242,39,32,38,4914.0,46608,1,0.035,0.863,0.134,0
16243,40,32,38,4290.0,4086,1,0.016,0.961,0.113,1
16244,41,32,38,4290.0,11207,1,0.019,0.961,0.12,1
16245,42,32,38,4290.0,33268,1,0.021,1.182,0.19,2
16246,43,32,38,4290.0,11713,1,0.013,1.182,0.183,3
16247,44,32,38,4243.2,-7468,0,0.009,1.108,0.1,5
16248,45,32,38,4243.2,-567,1,0.013,1.108,0.098,
16249,46,32,38,4243.2,-3355,1,0.012,0.999,0.106,
16250,47,32,38,4243.2,-754,1,0.013,0.999,0.106,
16251,4,33,38,3978.0,-7001,0,0.0,1.108,0.0,
16252,5,33,38,3978.0,-7001,0,0.0,1.108,0.0,
16253,6,33,38,3978.0,-7001,0,0.0,1.108,0.0,
16254,7,33,38,3978.0,-7001,0,0.0,1.108,0.0,
16255,8,33,38,3978.0,-7001,0,0.0,1.108,0.0,
16256,9,33,38,3978.0,-7001,0,0.0,1.108,0.0,
16257,10,33,38,3978.0,-7001,0,0.0,1.108,0.0,
16258,11,33,38,3978.0,-7001,0,0.0,1.026,0.02,5
16259,12,33,38,3978.0,-7001,0,0.0,1.026,0.021,3
16260,13,33,38,3978.0,-7001,0,0.0,1.026,0.023,1
16261,14,33,38,3978.0,-7001,0,0.004,1.026,0.05,0
16262,15,33,38,4056.0,-7138,0,0.005,1.026,0.054,0
16263,37,33,38,4914.0,45647,1,0.032,0.863,0.16,0
16264,38,33,38,4914.0,49707,1,0.035,0.863,0.139,0
16265,39,33,38,4914.0,40508,1,0.033,0.863,0.108,0
16266,40,33,38,4290.0,9688,1,0.018,0.961,0.129,1
16267,41,33,38,4290.0,15919,1,0.016,1.108,0.208,1
16268,42,33,38,4290.0,31097,1,0.021,1.182,0.176,1
16269,43,33,38,4243.19,-7468,0,0.006,1.108,0.107,3
16270,44,33,38,4243.19,-7468,0,0.006,1.108,0.078,5
16271,45,33,38,4243.2,-4175,1,0.013,0.999,0.065,
16272,46,33,38,4243.2,-7468,0,0.009,0.999,0.074,
16273,47,33,38,4243.2,-3873,1,0.013,0.999,0.078,
16274,4,34,38,3978.0,-7001,0,0.0,1.108,0.0,
16275,5,34,38,3978.0,-7001,0,0.0,1.108,0.0,
16276,6,34,38,3978.0,-7001,0,0.0,1.108,0.0,
16277,7,34,38,3978.0,-7001,0,0.0,1.108,0.0,
16278,8,34,38,3978.0,-7001,0,0.0,1.108,0.0,
16279,9,34,38,3978.0,-7001,0,0.0,1.108,0.0,
16280,10,34,38,3978.0,-7001,0,0.0,1.108,0.0,
16281,11,34,38,3978.0,-7001,0,0.0,1.026,0.008,5
16282,12,34,38,3978.0,-7001,0,0.0,1.026,0.008,3
16283,13,34,38,3978.0,-7001,0,0.004,1.026,0.031,2
16284,14,34,38,3978.0,-7001,0,0.003,1.026,0.046,1
16285,15,34,38,4056.0,-7138,0,0.005,1.026,0.047,0
16286,38,34,38,4914.0,40303,1,0.033,0.863,0.114,0
16287,39,34,38,4914.0,33369,1,0.031,0.863,0.096,0
16288,40,34,38,4290.0,11600,1,0.018,0.961,0.139,0
16289,41,34,38,4290.0,12994,1,0.016,1.182,0.159,1
16290,42,34,38,4290.0,12477,1,0.018,1.182,0.137,1
16291,43,34,38,4243.2,-7468,0,0.008,1.108,0.122,4
16292,44,34,38,4243.2,-7468,0,0.007,1.108,0.114,
16293,45,34,38,4243.2,-4529,1,0.013,0.999,0.078,
16294,46,34,38,4243.2,-7468,0,0.009,0.999,0.065,
16295,47,34,38,4243.2,-4110,1,0.013,0.999,0.069,
16296,4,35,38,3978.0,-7001,0,0.0,1.108,0.0,
16297,5,35,38,3978.0,-7001,0,0.0,1.108,0.0,
16298,6,35,38,3978.0,-7001,0,0.0,1.108,0.0,
16299,7,35,38,3978.0,-7001,0,0.0,1.108,0.0,
16300,8,35,38,3978.0,-7001,0,0.0,1.108,0.0,
16301,9,35,38,3978.0,-7001,0,0.0,1.108,0.0,
16302,10,35,38,3978.0,-7001,0,0.0,1.026,0.006,
16303,11,35,38,3978.0,-7001,0,0.0,1.026,0.008,5
16304,12,35,38,3978.0,-7001,0,0.0,1.026,0.009,2
16305,13,35,38,3978.0,-7001,0,0.005,1.026,0.012,2
16306,14,35,38,3978.0,-7001,0,0.004,1.026,0.027,2
16307,15,35,38,3978.0,-7001,0,0.005,1.026,0.053,2
16308,38,35,38,4914.0,40535,1,0.034,0.863,0.089,0
16309,39,35,38,4914.0,34234,1,0.032,0.863,0.089,0
16310,40,35,38,4290.0,12924,1,0.018,1.182,0.137,0
16311,41,35,38,4290.0,14815,1,0.018,1.182,0.142,0
16312,42,35,38,4243.2,-1678,1,0.012,1.108,0.116,1
16313,43,35,38,4243.2,-7468,0,0.008,1.108,0.125,4
16314,44,35,38,4243.2,-7468,0,0.008,0.999,0.12,
16315,45,35,38,4243.2,-7468,0,0.009,0.999,0.103,
16316,46,35,38,4243.2,-7468,0,0.01,0.999,0.08,
16317,47,35,38,4243.2,-4306,1,0.013,0.999,0.069,
16318,5,36,38,3978.0,-7001,0,0.0,1.108,0.0,
16319,6,36,38,3978.0,-7001,0,0.0,1.108,0.0,
16320,7,36,38,3978.0,-7001,0,0.0,1.108,0.0,
16321,8,36,38,3978.0,-7001,0,0.0,1.108,0.0,
16322,9,36,38,3978.0,-7001,0,0.0,1.108,0.0,
16323,10,36,38,3978.0,-7001,0,0.0,1.108,0.0,
16324,11,36,38,3978.0,-7001,0,0.0,1.026,0.01,5
16325,12,36,38,3978.0,-7001,0,0.0,1.026,0.012,2
16326,13,36,38,3978.0,-7001,0,0.004,1.026,0.04,2
16327,14,36,38,3978.0,-7001,0,0.004,1.026,0.029,2
16328,15,36,38,3978.0,-7001,0,0.005,1.026,0.025,2
16329,38,36,38,4914.0,44336,1,0.035,0.863,0.094,0
16330,39,36,38,4914.0,31424,1,0.03,0.863,0.086,0
16331,40,36,38,4290.0,15518,1,0.015,1.182,0.141,0
16332,41,36,38,4290.0,26198,1,0.02,1.182,0.205,0
16333,42,36,38,4243.2,-7291,0,0.008,1.108,0.126,1
16334,43,36,38,4243.2,-7468,0,0.008,1.108,0.12,4
16335,44,36,38,4243.2,-7468,0,0.009,0.999,0.119,
16336,45,36,38,4243.2,-7468,0,0.008,0.999,0.144,
16337,46,36,38,4243.2,4343,1,0.009,0.999,0.242,
16338,47,36,38,4243.2,-7468,0,0.01,0.999,0.0,
16339,5,37,38,3978.0,-7001,0,0.0,1.108,0.0,
16340,6,37,38,3978.0,-7001,0,0.0,1.108,0.0,
16341,7,37,38,3978.0,-7001,0,0.0,1.108,0.0,
16342,8,37,38,3978.0,-7001,0,0.0,1.108,0.0,
16343,9,37,38,3978.0,-7001,0,0.0,1.108,0.0,
16344,10,37,38,3978.0,-7001,0,0.0,1.108,0.0,
16345,11,37,38,3978.0,-7001,0,0.0,1.026,0.012,4
16346,12,37,38,3978.0,-7001,0,0.0,1.026,0.015,2
16347,13,37,38,3978.0,-7001,0,0.0,1.026,0.029,2
16348,14,37,38,3978.0,-7001,0,0.004,1.026,0.031,2
16349,15,37,38,3978.0,-7001,0,0.005,1.026,0.054,2
16350,39,37,38,4914.0,45207,1,0.036,0.863,0.09,0
16351,40,37,38,4290.0,25179,1,0.02,1.182,0.149,0
16352,41,37,38,4243.2,20520,1,0.02,1.108,0.163,0
16353,42,37,38,4243.2,-4500,1,0.008,1.108,0.167,1
16354,43,37,38,4243.2,-4896,1,0.009,1.108,0.135,4
16355,44,37,38,4243.2,-7468,0,0.009,0.999,0.12,
16356,45,37,38,4243.2,-7468,0,0.008,0.999,0.125,
16357,46,37,38,4243.2,-4815,1,0.008,0.999,0.135,
16358,47,37,38,4243.2,-7468,0,0.01,0.999,0.0,
16359,6,38,38,3978.0,-7001,0,0.0,1.108,0.0,
16360,7,38,38,3978.0,-7001,0,0.0,1.108,0.0,
16361,8,38,38,3978.0,-7001,0,0.0,1.108,0.0,
16362,9,38,38,3978.0,-7001,0,0.0,1.108,0.0,
16363,10,38,38,3978.0,-7001,0,0.0,1.108,0.0,
16364,11,38,38,3978.0,-7001,0,0.0,1.026,0.009,3
16365,12,38,38,3978.0,-7001,0,0.0,1.026,0.013,2
16366,13,38,38,3978.0,-7001,0,0.006,1.026,0.017,2
16367,14,38,38,3978.0,-7001,0,0.004,1.026,0.046,2
16368,15,38,38,4056.0,-7138,0,0.004,1.026,0.08,1
16369,39,38,38,4914.0,41958,1,0.033,0.863,0.107,0
16370,40,38,38,4290.0,24774,1,0.023,1.182,0.139,0
16371,41,38,38,4243.2,27160,1,0.021,1.108,0.191,0
16372,42,38,38,4243.2,-5176,1,0.009,1.108,0.122,1
16373,43,38,38,4243.2,-3300,1,0.009,1.108,0.147,4
16374,44,38,38,4243.2,-5375,1,0.01,0.999,0.126,
16375,45,38,38,4243.2,-7169,0,0.01,0.999,0.108,
16376,46,38,38,4243.2,-7468,0,0.008,0.999,0.0,
