id,x,y,z,blockvalue,ton,destination,Au(oz/ton),period
64114,25,58,24,-1375,1041.67,0,0.012,4
64115,26,58,24,-1375,1041.67,0,0.02,4
64116,27,58,24,-1375,1041.67,0,0.027,4
64117,28,58,24,-1375,1041.67,0,0.032,4
64118,29,58,24,-1375,1041.67,0,0.034,4
64119,30,58,24,-1375,1041.67,0,0.038,4
64120,31,58,24,-1375,1041.67,0,0.035,4
64121,32,58,24,-1375,1041.67,0,0.027,5
64122,33,58,24,-1375,1041.67,0,0.021,5
64123,34,58,24,-1375,1041.67,0,0.017,5
64124,35,58,24,-1375,1041.67,0,0.016,6
64125,36,58,24,-1375,1041.67,0,0.012,6
64126,37,58,24,-1375,1041.67,0,0.016,6
64127,38,58,24,-1375,1041.67,0,0.016,6
64128,39,58,24,-1375,1041.67,0,0.014,6
64129,40,58,24,-1375,1041.67,0,0.012,6
64130,41,58,24,-1375,1041.67,0,0.01,6
64131,42,58,24,-1375,1041.67,0,0.011,6
64132,43,58,24,-1375,1041.67,0,0.012,6
64133,44,58,24,-1375,1041.67,0,0.013,6
64134,45,58,24,-1375,1041.67,0,0.014,6
64135,46,58,24,-1375,1041.67,0,0.016,6
64136,47,58,24,-1375,1041.67,0,0.013,6
64137,48,58,24,-1375,1041.67,0,0.008,6
64138,49,58,24,-1375,1041.67,0,0.009,6
64139,50,58,24,-1375,1041.67,0,0.012,6
64140,51,58,24,-1375,1041.67,0,0.014,6
64141,52,58,24,-1375,1041.67,0,0.013,7
64142,53,58,24,-1375,1041.67,0,0.014,7
64143,54,58,24,-1375,1041.67,0,0.014,8
64144,55,58,24,-1375,1041.67,0,0.009,9
64145,11,59,24,21865,1041.67,1,0.051,8
64146,12,59,24,21865,1041.67,1,0.051,8
64147,13,59,24,17646,1041.67,1,0.046,7
64148,14,59,24,-1375,1041.67,0,0.034,4
64149,15,59,24,-1375,1041.67,0,0.024,4
64150,16,59,24,-1375,1041.67,0,0.022,4
64151,17,59,24,-1375,1041.67,0,0.025,4
64152,18,59,24,-1375,1041.67,0,0.032,4
64153,19,59,24,9208,1041.67,1,0.036,4
64154,20,59,24,15115,1041.67,1,0.043,4
64155,21,59,24,20177,1041.67,1,0.049,4
64156,22,59,24,21021,1041.67,1,0.05,4
64157,23,59,24,-1375,1041.67,0,0.042,4
64158,24,59,24,-1375,1041.67,0,0.029,4
64159,25,59,24,-1375,1041.67,0,0.024,4
64160,26,59,24,-1375,1041.67,0,0.027,4
64161,27,59,24,-1375,1041.67,0,0.032,4
64162,28,59,24,-1375,1041.67,0,0.033,4
64163,29,59,24,-1375,1041.67,0,0.034,4
64164,30,59,24,-1375,1041.67,0,0.035,4
64165,31,59,24,-1375,1041.67,0,0.032,4
64166,32,59,24,-1375,1041.67,0,0.027,4
64167,33,59,24,-1375,1041.67,0,0.021,5
64168,34,59,24,-1375,1041.67,0,0.019,5
64169,35,59,24,-1375,1041.67,0,0.017,5
64170,36,59,24,-1375,1041.67,0,0.016,6
64171,37,59,24,-1375,1041.67,0,0.016,6
64172,38,59,24,-1375,1041.67,0,0.015,6
64173,39,59,24,-1375,1041.67,0,0.014,6
64174,40,59,24,-1375,1041.67,0,0.013,6
64175,41,59,24,-1375,1041.67,0,0.011,6
64176,42,59,24,-1375,1041.67,0,0.012,6
64177,43,59,24,-1375,1041.67,0,0.013,6
64178,44,59,24,-1375,1041.67,0,0.013,6
64179,45,59,24,-1375,1041.67,0,0.015,6
64180,46,59,24,-1375,1041.67,0,0.014,6
64181,47,59,24,-1375,1041.67,0,0.013,6
64182,48,59,24,-1375,1041.67,0,0.01,6
64183,49,59,24,-1375,1041.67,0,0.011,6
64184,50,59,24,-1375,1041.67,0,0.012,6
64185,51,59,24,-1375,1041.67,0,0.014,6
64186,52,59,24,-1375,1041.67,0,0.016,6
64187,53,59,24,-1375,1041.67,0,0.015,7
64188,54,59,24,-1375,1041.67,0,0.01,7
64189,55,59,24,-1375,1041.67,0,0.009,9
64190,10,60,24,5833,1041.67,1,0.032,9
64191,11,60,24,10896,1041.67,1,0.038,9
64192,12,60,24,11740,1041.67,1,0.039,7
64193,13,60,24,10896,1041.67,1,0.038,5
64194,14,60,24,-1375,1041.67,0,0.033,4
64195,15,60,24,-1375,1041.67,0,0.031,4
64196,16,60,24,-1375,1041.67,0,0.029,4
64197,17,60,24,-1375,1041.67,0,0.034,4
64198,18,60,24,-1375,1041.67,0,0.037,4
64199,19,60,24,15115,1041.67,1,0.043,4
64200,20,60,24,12583,1041.67,1,0.04,4
64201,21,60,24,15115,1041.67,1,0.043,4
64202,22,60,24,16802,1041.67,1,0.045,4
64203,23,60,24,-1375,1041.67,0,0.042,4
64204,24,60,24,-1375,1041.67,0,0.037,4
64205,25,60,24,-1375,1041.67,0,0.034,4
64206,26,60,24,7521,1041.67,1,0.034,4
64207,27,60,24,-1375,1041.67,0,0.036,4
64208,28,60,24,-1375,1041.67,0,0.034,4
64209,29,60,24,-1375,1041.67,0,0.032,4
64210,30,60,24,5833,1041.67,1,0.032,4
64211,31,60,24,-1375,1041.67,0,0.031,4
64212,32,60,24,-1375,1041.67,0,0.025,4
64213,33,60,24,-1375,1041.67,0,0.022,4
64214,34,60,24,-1375,1041.67,0,0.019,5
64215,35,60,24,-1375,1041.67,0,0.018,5
64216,36,60,24,-1375,1041.67,0,0.016,6
64217,37,60,24,-1375,1041.67,0,0.016,6
64218,38,60,24,-1375,1041.67,0,0.015,6
64219,39,60,24,-1375,1041.67,0,0.015,6
64220,40,60,24,-1375,1041.67,0,0.014,6
64221,41,60,24,-1375,1041.67,0,0.013,6
64222,42,60,24,-1375,1041.67,0,0.013,6
64223,43,60,24,-1375,1041.67,0,0.014,6
64224,44,60,24,-1375,1041.67,0,0.015,6
64225,45,60,24,-1375,1041.67,0,0.015,6
64226,46,60,24,-1375,1041.67,0,0.015,6
64227,47,60,24,-1375,1041.67,0,0.014,6
64228,48,60,24,-1375,1041.67,0,0.013,6
64229,49,60,24,-1375,1041.67,0,0.013,6
64230,50,60,24,-1375,1041.67,0,0.014,6
64231,51,60,24,-1375,1041.67,0,0.016,6
64232,52,60,24,-1375,1041.67,0,0.016,6
64233,53,60,24,-1375,1041.67,0,0.016,6
64234,54,60,24,-1375,1041.67,0,0.016,7
64235,55,60,24,-1375,1041.67,0,0.01,9
64236,56,60,24,-1375,1041.67,0,0.01,
64237,11,61,24,3302,1041.67,1,0.029,9
64238,12,61,24,6677,1041.67,1,0.033,7
64239,13,61,24,6677,1041.67,1,0.033,4
64240,14,61,24,-1375,1041.67,0,0.032,4
64241,15,61,24,-1375,1041.67,0,0.035,4
64242,16,61,24,-1375,1041.67,0,0.035,4
64243,17,61,24,-1375,1041.67,0,0.034,4
64244,18,61,24,15115,1041.67,1,0.043,4
64245,19,61,24,16802,1041.67,1,0.045,4
64246,20,61,24,20177,1041.67,1,0.049,4
64247,21,61,24,17646,1041.67,1,0.046,4
64248,22,61,24,16802,1041.67,1,0.045,4
64249,23,61,24,-1375,1041.67,0,0.042,4
64250,24,61,24,-1375,1041.67,0,0.042,4
64251,25,61,24,-1375,1041.67,0,0.041,4
64252,26,61,24,13427,1041.67,1,0.041,4
64253,27,61,24,-1375,1041.67,0,0.04,4
64254,28,61,24,9208,1041.67,1,0.036,4
64255,29,61,24,6677,1041.67,1,0.033,4
64256,30,61,24,5833,1041.67,1,0.032,4
64257,31,61,24,-1375,1041.67,0,0.03,4
64258,32,61,24,-1375,1041.67,0,0.023,4
64259,33,61,24,-1375,1041.67,0,0.021,4
64260,34,61,24,-1375,1041.67,0,0.019,4
64261,35,61,24,-1375,1041.67,0,0.017,5
64262,36,61,24,-1375,1041.67,0,0.015,5
64263,37,61,24,-1375,1041.67,0,0.015,6
64264,38,61,24,-1375,1041.67,0,0.015,6
64265,39,61,24,-1375,1041.67,0,0.015,6
64266,40,61,24,-1375,1041.67,0,0.015,6
64267,41,61,24,-1375,1041.67,0,0.015,6
64268,42,61,24,-1375,1041.67,0,0.014,6
64269,43,61,24,-1375,1041.67,0,0.016,6
64270,44,61,24,-1375,1041.67,0,0.017,6
64271,45,61,24,-1375,1041.67,0,0.017,6
64272,46,61,24,-1375,1041.67,0,0.017,6
64273,47,61,24,-1375,1041.67,0,0.017,6
64274,48,61,24,-1375,1041.67,0,0.016,6
64275,49,61,24,-1375,1041.67,0,0.017,6
64276,50,61,24,-1375,1041.67,0,0.018,6
64277,51,61,24,-1375,1041.67,0,0.018,6
64278,52,61,24,-1375,1041.67,0,0.018,6
64279,53,61,24,-1375,1041.67,0,0.018,6
64280,54,61,24,-1375,1041.67,0,0.017,7
64281,55,61,24,-1375,1041.67,0,0.016,8
64282,56,61,24,-1375,1041.67,0,0.0,
64283,11,62,24,-73,1041.67,1,0.025,9
64284,12,62,24,1615,1041.67,1,0.027,7
64285,13,62,24,2458,1041.67,1,0.028,4
64286,14,62,24,-1375,1041.67,0,0.03,4
64287,15,62,24,-1375,1041.67,0,0.035,4
64288,16,62,24,-1375,1041.67,0,0.037,4
64289,17,62,24,12583,1041.67,1,0.04,4
64290,18,62,24,16802,1041.67,1,0.045,4
64291,19,62,24,20177,1041.67,1,0.049,4
64292,20,62,24,19333,1041.67,1,0.048,4
64293,21,62,24,18490,1041.67,1,0.047,4
64294,22,62,24,16802,1041.67,1,0.045,4
64295,23,62,24,-1375,1041.67,0,0.044,4
64296,24,62,24,-1375,1041.67,0,0.044,4
64297,25,62,24,-1375,1041.67,0,0.045,4
64298,26,62,24,-1375,1041.67,0,0.046,4
64299,27,62,24,-1375,1041.67,0,0.043,4
64300,28,62,24,14271,1041.67,1,0.042,4
64301,29,62,24,9208,1041.67,1,0.036,4
64302,30,62,24,5833,1041.67,1,0.032,4
64303,31,62,24,-1375,1041.67,0,0.028,4
64304,32,62,24,-1375,1041.67,0,0.024,4
64305,33,62,24,-1375,1041.67,0,0.018,4
64306,34,62,24,-1375,1041.67,0,0.017,4
64307,35,62,24,-1375,1041.67,0,0.015,5
64308,36,62,24,-1375,1041.67,0,0.014,5
64309,37,62,24,-1375,1041.67,0,0.014,6
64310,38,62,24,-1375,1041.67,0,0.015,6
64311,39,62,24,-1375,1041.67,0,0.016,6
64312,40,62,24,-1375,1041.67,0,0.016,6
64313,41,62,24,-1375,1041.67,0,0.017,6
64314,42,62,24,-1375,1041.67,0,0.017,6
64315,43,62,24,-1375,1041.67,0,0.019,6
64316,44,62,24,-1375,1041.67,0,0.019,6
64317,45,62,24,-1375,1041.67,0,0.019,6
64318,46,62,24,-1375,1041.67,0,0.02,6
64319,47,62,24,-1375,1041.67,0,0.021,6
64320,48,62,24,-1375,1041.67,0,0.021,6
64321,49,62,24,-1375,1041.67,0,0.023,6
64322,50,62,24,-1375,1041.67,0,0.022,6
64323,51,62,24,-1375,1041.67,0,0.021,6
64324,52,62,24,-1375,1041.67,0,0.02,6
64325,53,62,24,-1375,1041.67,0,0.019,6
64326,54,62,24,-1375,1041.67,0,0.017,6
64327,55,62,24,-1375,1041.67,0,0.015,7
64328,56,62,24,-1375,1041.67,0,0.012,9
64329,10,63,24,-1375,1041.67,0,0.013,9
64330,11,63,24,-1375,1041.67,0,0.018,9
64331,12,63,24,-1375,1041.67,0,0.021,7
64332,13,63,24,771,1041.67,1,0.026,4
64333,14,63,24,-1375,1041.67,0,0.026,4
64334,15,63,24,-1375,1041.67,0,0.032,4
64335,16,63,24,-1375,1041.67,0,0.042,4
64336,17,63,24,19333,1041.67,1,0.048,4
64337,18,63,24,18490,1041.67,1,0.047,4
64338,19,63,24,17646,1041.67,1,0.046,4
64339,20,63,24,18490,1041.67,1,0.047,4
64340,21,63,24,17646,1041.67,1,0.046,4
64341,22,63,24,17646,1041.67,1,0.046,4
64342,23,63,24,-1375,1041.67,0,0.046,4
64343,24,63,24,-1375,1041.67,0,0.044,4
64344,25,63,24,-1375,1041.67,0,0.048,4
64345,26,63,24,18490,1041.67,1,0.047,4
64346,27,63,24,-1375,1041.67,0,0.05,4
64347,28,63,24,20177,1041.67,1,0.049,4
64348,29,63,24,13427,1041.67,1,0.041,4
64349,30,63,24,6677,1041.67,1,0.033,4
64350,31,63,24,-1375,1041.67,0,0.026,4
64351,32,63,24,-1375,1041.67,0,0.022,4
64352,33,63,24,-1375,1041.67,0,0.018,4
64353,34,63,24,-1375,1041.67,0,0.014,4
64354,35,63,24,-1375,1041.67,0,0.012,4
64355,36,63,24,-1375,1041.67,0,0.012,5
64356,37,63,24,-1375,1041.67,0,0.014,5
64357,38,63,24,-1375,1041.67,0,0.015,6
64358,39,63,24,-1375,1041.67,0,0.018,6
64359,40,63,24,-1375,1041.67,0,0.019,6
64360,41,63,24,-1375,1041.67,0,0.019,6
64361,42,63,24,-1375,1041.67,0,0.021,6
64362,43,63,24,-1375,1041.67,0,0.021,6
64363,44,63,24,-1375,1041.67,0,0.021,6
64364,45,63,24,-1375,1041.67,0,0.022,6
64365,46,63,24,-1375,1041.67,0,0.023,6
64366,47,63,24,-1375,1041.67,0,0.025,6
64367,48,63,24,-1375,1041.67,0,0.028,6
64368,49,63,24,-1375,1041.67,0,0.029,6
64369,50,63,24,-1375,1041.67,0,0.027,6
64370,51,63,24,-1375,1041.67,0,0.025,6
64371,52,63,24,-1375,1041.67,0,0.023,6
64372,53,63,24,-1375,1041.67,0,0.02,6
64373,54,63,24,-1375,1041.67,0,0.017,6
64374,55,63,24,-1375,1041.67,0,0.015,7
64375,56,63,24,-1375,1041.67,0,0.014,9
64376,10,64,24,-1375,1041.67,0,0.01,9
64377,11,64,24,-1375,1041.67,0,0.014,9
64378,12,64,24,-1375,1041.67,0,0.018,7
64379,13,64,24,-1375,1041.67,0,0.019,4
64380,14,64,24,-1375,1041.67,0,0.022,4
64381,15,64,24,-1375,1041.67,0,0.034,4
64382,16,64,24,-1375,1041.67,0,0.049,4
64383,17,64,24,26083,1041.67,1,0.056,4
64384,18,64,24,21865,1041.67,1,0.051,4
64385,19,64,24,17646,1041.67,1,0.046,4
64386,20,64,24,15958,1041.67,1,0.044,4
64387,21,64,24,16802,1041.67,1,0.045,4
64388,22,64,24,-1375,1041.67,0,0.046,4
64389,23,64,24,-1375,1041.67,0,0.046,4
64390,24,64,24,-1375,1041.67,0,0.046,4
64391,25,64,24,-1375,1041.67,0,0.05,4
64392,26,64,24,23552,1041.67,1,0.053,4
64393,27,64,24,-1375,1041.67,0,0.059,4
64394,28,64,24,28615,1041.67,1,0.059,4
64395,29,64,24,19333,1041.67,1,0.048,4
64396,30,64,24,6677,1041.67,1,0.033,4
64397,31,64,24,-1375,1041.67,0,0.023,4
64398,32,64,24,-1375,1041.67,0,0.019,4
64399,33,64,24,-1375,1041.67,0,0.015,4
64400,34,64,24,-1375,1041.67,0,0.011,4
64401,35,64,24,-1375,1041.67,0,0.009,4
64402,36,64,24,-1375,1041.67,0,0.01,5
64403,37,64,24,-1375,1041.67,0,0.013,5
64404,38,64,24,-1375,1041.67,0,0.016,6
64405,39,64,24,-1375,1041.67,0,0.02,6
64406,40,64,24,-1375,1041.67,0,0.022,6
64407,41,64,24,-1375,1041.67,0,0.023,6
64408,42,64,24,-1375,1041.67,0,0.023,6
64409,43,64,24,-1375,1041.67,0,0.023,6
64410,44,64,24,-1375,1041.67,0,0.023,6
64411,45,64,24,-1375,1041.67,0,0.024,6
64412,46,64,24,-1375,1041.67,0,0.026,6
64413,47,64,24,-1375,1041.67,0,0.031,6
64414,48,64,24,-1375,1041.67,0,0.033,6
64415,49,64,24,-1375,1041.67,0,0.033,6
64416,50,64,24,-1375,1041.67,0,0.032,6
64417,51,64,24,-1375,1041.67,0,0.029,6
64418,52,64,24,-1375,1041.67,0,0.025,6
64419,53,64,24,-1375,1041.67,0,0.02,6
64420,54,64,24,-1375,1041.67,0,0.017,6
64421,55,64,24,-1375,1041.67,0,0.013,7
64422,56,64,24,-1375,1041.67,0,0.012,9
64423,10,65,24,-1375,1041.67,0,0.005,9
64424,11,65,24,-1375,1041.67,0,0.012,8
64425,12,65,24,-1375,1041.67,0,0.013,7
64426,13,65,24,-1375,1041.67,0,0.013,4
64427,14,65,24,-1375,1041.67,0,0.015,4
64428,15,65,24,-1375,1041.67,0,0.031,4
64429,16,65,24,24396,1041.67,1,0.054,4
64430,17,65,24,42958,1041.67,1,0.076,4
64431,18,65,24,26083,1041.67,1,0.056,4
64432,19,65,24,10052,1041.67,1,0.037,4
64433,20,65,24,14271,1041.67,1,0.042,4
64434,21,65,24,-1375,1041.67,0,0.042,4
64435,22,65,24,14271,1041.67,1,0.042,4
64436,23,65,24,-1375,1041.67,0,0.045,4
64437,24,65,24,-1375,1041.67,0,0.048,4
64438,25,65,24,-1375,1041.67,0,0.05,4
64439,26,65,24,26083,1041.67,1,0.056,4
64440,27,65,24,-1375,1041.67,0,0.064,4
64441,28,65,24,37052,1041.67,1,0.069,4
64442,29,65,24,23552,1041.67,1,0.053,4
64443,30,65,24,4146,1041.67,1,0.03,4
64444,31,65,24,-1375,1041.67,0,0.02,4
64445,32,65,24,-1375,1041.67,0,0.018,4
64446,33,65,24,-1375,1041.67,0,0.012,4
64447,34,65,24,-1375,1041.67,0,0.006,4
64448,35,65,24,-1375,1041.67,0,0.005,4
64449,36,65,24,-1375,1041.67,0,0.008,5
64450,37,65,24,-1375,1041.67,0,0.012,5
64451,38,65,24,-1375,1041.67,0,0.017,6
64452,39,65,24,-1375,1041.67,0,0.021,6
64453,40,65,24,-1375,1041.67,0,0.024,6
64454,41,65,24,-1375,1041.67,0,0.025,6
64455,42,65,24,-1375,1041.67,0,0.024,6
64456,43,65,24,-1375,1041.67,0,0.025,6
64457,44,65,24,-1375,1041.67,0,0.026,6
64458,45,65,24,-1375,1041.67,0,0.026,6
64459,46,65,24,-1375,1041.67,0,0.03,6
64460,47,65,24,-1375,1041.67,0,0.033,6
64461,48,65,24,-1375,1041.67,0,0.036,6
64462,49,65,24,-1375,1041.67,0,0.036,6
64463,50,65,24,-1375,1041.67,0,0.035,6
64464,51,65,24,-1375,1041.67,0,0.031,6
64465,52,65,24,-1375,1041.67,0,0.026,6
64466,53,65,24,-1375,1041.67,0,0.021,6
64467,54,65,24,-1375,1041.67,0,0.016,6
64468,55,65,24,-1375,1041.67,0,0.012,7
64469,56,65,24,-1375,1041.67,0,0.011,9
64470,10,66,24,-1375,1041.67,0,0.009,9
64471,11,66,24,-1375,1041.67,0,0.011,8
64472,12,66,24,-1375,1041.67,0,0.012,7
64473,13,66,24,-1375,1041.67,0,0.012,4
64474,14,66,24,-1375,1041.67,0,0.013,4
64475,15,66,24,-1375,1041.67,0,0.028,4
64476,16,66,24,21865,1041.67,1,0.051,4
64477,17,66,24,33677,1041.67,1,0.065,4
64478,18,66,24,23552,1041.67,1,0.053,4
64479,19,66,24,10052,1041.67,1,0.037,4
64480,20,66,24,13427,1041.67,1,0.041,4
64481,21,66,24,-1375,1041.67,0,0.04,4
64482,22,66,24,13427,1041.67,1,0.041,4
64483,23,66,24,-1375,1041.67,0,0.044,4
64484,24,66,24,-1375,1041.67,0,0.047,4
64485,25,66,24,-1375,1041.67,0,0.049,4
64486,26,66,24,24396,1041.67,1,0.054,4
64487,27,66,24,-1375,1041.67,0,0.06,4
64488,28,66,24,31146,1041.67,1,0.062,4
64489,29,66,24,21021,1041.67,1,0.05,4
64490,30,66,24,4146,1041.67,1,0.03,4
64491,31,66,24,-1375,1041.67,0,0.02,4
64492,32,66,24,-1375,1041.67,0,0.019,4
64493,33,66,24,-1375,1041.67,0,0.012,4
64494,34,66,24,-1375,1041.67,0,0.005,4
64495,35,66,24,-1375,1041.67,0,0.004,4
64496,36,66,24,-1375,1041.67,0,0.007,5
64497,37,66,24,-1375,1041.67,0,0.012,5
64498,38,66,24,-1375,1041.67,0,0.017,6
64499,39,66,24,-1375,1041.67,0,0.022,6
64500,40,66,24,-1375,1041.67,0,0.024,6
64501,41,66,24,-1375,1041.67,0,0.025,6
64502,42,66,24,-1375,1041.67,0,0.025,6
64503,43,66,24,-1375,1041.67,0,0.026,6
64504,44,66,24,-1375,1041.67,0,0.028,6
64505,45,66,24,-1375,1041.67,0,0.03,6
64506,46,66,24,-1375,1041.67,0,0.032,6
64507,47,66,24,-1375,1041.67,0,0.033,6
64508,48,66,24,-1375,1041.67,0,0.036,6
64509,49,66,24,-1375,1041.67,0,0.036,6
64510,50,66,24,-1375,1041.67,0,0.035,6
64511,51,66,24,-1375,1041.67,0,0.031,6
64512,52,66,24,-1375,1041.67,0,0.026,6
64513,53,66,24,-1375,1041.67,0,0.02,6
64514,54,66,24,-1375,1041.67,0,0.015,6
64515,55,66,24,-1375,1041.67,0,0.012,7
64516,56,66,24,-1375,1041.67,0,0.01,9
64517,10,67,24,-1375,1041.67,0,0.009,9
64518,11,67,24,-1375,1041.67,0,0.013,8
64519,12,67,24,-1375,1041.67,0,0.015,7
64520,13,67,24,-1375,1041.67,0,0.015,4
64521,14,67,24,-1375,1041.67,0,0.018,4
64522,15,67,24,-1375,1041.67,0,0.03,4
64523,16,67,24,-1375,1041.67,0,0.045,4
64524,17,67,24,22708,1041.67,1,0.052,4
64525,18,67,24,20177,1041.67,1,0.049,4
64526,19,67,24,15958,1041.67,1,0.044,4
64527,20,67,24,15115,1041.67,1,0.043,4
64528,21,67,24,15115,1041.67,1,0.043,4
64529,22,67,24,15115,1041.67,1,0.043,4
64530,23,67,24,16802,1041.67,1,0.045,4
64531,24,67,24,-1375,1041.67,0,0.045,4
64532,25,67,24,-1375,1041.67,0,0.047,4
64533,26,67,24,-1375,1041.67,0,0.048,4
64534,27,67,24,-1375,1041.67,0,0.054,4
64535,28,67,24,22708,1041.67,1,0.052,4
64536,29,67,24,16802,1041.67,1,0.045,4
64537,30,67,24,6677,1041.67,1,0.033,4
64538,31,67,24,-1375,1041.67,0,0.025,4
64539,32,67,24,-1375,1041.67,0,0.021,4
64540,33,67,24,-1375,1041.67,0,0.016,4
64541,34,67,24,-1375,1041.67,0,0.01,4
64542,35,67,24,-1375,1041.67,0,0.008,4
64543,36,67,24,-1375,1041.67,0,0.009,5
64544,37,67,24,-1375,1041.67,0,0.013,6
64545,38,67,24,-1375,1041.67,0,0.017,6
64546,39,67,24,-1375,1041.67,0,0.021,6
64547,40,67,24,-1375,1041.67,0,0.023,6
64548,41,67,24,-1375,1041.67,0,0.024,6
64549,42,67,24,-1375,1041.67,0,0.024,6
64550,43,67,24,-1375,1041.67,0,0.026,6
64551,44,67,24,-1375,1041.67,0,0.027,6
64552,45,67,24,-1375,1041.67,0,0.029,6
64553,46,67,24,-1375,1041.67,0,0.031,6
64554,47,67,24,-1375,1041.67,0,0.032,6
64555,48,67,24,-1375,1041.67,0,0.034,6
64556,49,67,24,-1375,1041.67,0,0.034,6
64557,50,67,24,-1375,1041.67,0,0.032,6
64558,51,67,24,-1375,1041.67,0,0.029,6
64559,52,67,24,-1375,1041.67,0,0.024,6
64560,53,67,24,-1375,1041.67,0,0.019,6
64561,54,67,24,-1375,1041.67,0,0.015,6
64562,55,67,24,-1375,1041.67,0,0.012,7
64563,56,67,24,-1375,1041.67,0,0.011,9
64564,10,68,24,-1375,1041.67,0,0.01,9
64565,11,68,24,-1375,1041.67,0,0.015,9
64566,12,68,24,-1375,1041.67,0,0.02,7
64567,13,68,24,-1375,1041.67,0,0.021,4
64568,14,68,24,-1375,1041.67,0,0.024,4
64569,15,68,24,-1375,1041.67,0,0.031,4
64570,16,68,24,13427,1041.67,1,0.041,4
64571,17,68,24,16802,1041.67,1,0.045,4
64572,18,68,24,15958,1041.67,1,0.044,4
64573,19,68,24,16802,1041.67,1,0.045,4
64574,20,68,24,15115,1041.67,1,0.043,4
64575,21,68,24,15958,1041.67,1,0.044,4
64576,22,68,24,15115,1041.67,1,0.043,4
64577,23,68,24,15115,1041.67,1,0.043,4
64578,24,68,24,-1375,1041.67,0,0.045,4
64579,25,68,24,-1375,1041.67,0,0.045,4
64580,26,68,24,-1375,1041.67,0,0.044,4
64581,27,68,24,-1375,1041.67,0,0.046,4
64582,28,68,24,17646,1041.67,1,0.046,4
64583,29,68,24,15115,1041.67,1,0.043,4
64584,30,68,24,10052,1041.67,1,0.037,4
64585,31,68,24,-1375,1041.67,0,0.031,4
64586,32,68,24,-1375,1041.67,0,0.026,4
64587,33,68,24,-1375,1041.67,0,0.021,4
64588,34,68,24,-1375,1041.67,0,0.017,4
64589,35,68,24,-1375,1041.67,0,0.012,4
64590,36,68,24,-1375,1041.67,0,0.011,5
64591,37,68,24,-1375,1041.67,0,0.014,6
64592,38,68,24,-1375,1041.67,0,0.017,6
64593,39,68,24,-1375,1041.67,0,0.019,6
64594,40,68,24,-1375,1041.67,0,0.021,6
64595,41,68,24,-1375,1041.67,0,0.022,6
64596,42,68,24,-1375,1041.67,0,0.023,6
64597,43,68,24,-1375,1041.67,0,0.025,6
64598,44,68,24,-1375,1041.67,0,0.026,6
64599,45,68,24,-1375,1041.67,0,0.027,6
64600,46,68,24,-1375,1041.67,0,0.028,6
64601,47,68,24,-1375,1041.67,0,0.03,6
64602,48,68,24,-1375,1041.67,0,0.031,6
64603,49,68,24,-1375,1041.67,0,0.03,6
64604,50,68,24,-1375,1041.67,0,0.029,6
64605,51,68,24,-1375,1041.67,0,0.025,6
64606,52,68,24,-1375,1041.67,0,0.022,6
64607,53,68,24,-1375,1041.67,0,0.019,6
64608,54,68,24,-1375,1041.67,0,0.016,7
64609,55,68,24,-1375,1041.67,0,0.013,7
64610,56,68,24,-1375,1041.67,0,0.012,9
64611,10,69,24,-1375,1041.67,0,0.011,9
64612,11,69,24,-1375,1041.67,0,0.015,8
64613,12,69,24,-1375,1041.67,0,0.023,7
64614,13,69,24,-1375,1041.67,0,0.026,5
64615,14,69,24,-1375,1041.67,0,0.031,4
64616,15,69,24,-1375,1041.67,0,0.035,4
64617,16,69,24,-1375,1041.67,0,0.037,4
64618,17,69,24,-1375,1041.67,0,0.04,4
64619,18,69,24,15115,1041.67,1,0.043,4
64620,19,69,24,15115,1041.67,1,0.043,4
64621,20,69,24,14271,1041.67,1,0.042,4
64622,21,69,24,12583,1041.67,1,0.04,4
64623,22,69,24,11740,1041.67,1,0.039,4
64624,23,69,24,12583,1041.67,1,0.04,4
64625,24,69,24,-1375,1041.67,0,0.044,4
64626,25,69,24,15115,1041.67,1,0.043,4
64627,26,69,24,-1375,1041.67,0,0.038,4
64628,27,69,24,-1375,1041.67,0,0.042,4
64629,28,69,24,17646,1041.67,1,0.046,4
64630,29,69,24,16802,1041.67,1,0.045,4
64631,30,69,24,14271,1041.67,1,0.042,4
64632,31,69,24,-1375,1041.67,0,0.038,4
64633,32,69,24,-1375,1041.67,0,0.031,4
64634,33,69,24,-1375,1041.67,0,0.026,4
64635,34,69,24,-1375,1041.67,0,0.02,4
64636,35,69,24,-1375,1041.67,0,0.016,5
64637,36,69,24,-1375,1041.67,0,0.016,5
64638,37,69,24,-1375,1041.67,0,0.015,6
64639,38,69,24,-1375,1041.67,0,0.017,6
64640,39,69,24,-1375,1041.67,0,0.018,6
64641,40,69,24,-1375,1041.67,0,0.019,6
64642,41,69,24,-1375,1041.67,0,0.02,6
64643,42,69,24,-1375,1041.67,0,0.024,6
64644,43,69,24,-1375,1041.67,0,0.024,6
64645,44,69,24,-1375,1041.67,0,0.025,6
64646,45,69,24,-1375,1041.67,0,0.025,6
64647,46,69,24,-1375,1041.67,0,0.026,6
64648,47,69,24,-1375,1041.67,0,0.027,6
64649,48,69,24,-1375,1041.67,0,0.028,6
64650,49,69,24,-1375,1041.67,0,0.027,6
64651,50,69,24,-1375,1041.67,0,0.024,6
64652,51,69,24,-1375,1041.67,0,0.022,6
64653,52,69,24,-1375,1041.67,0,0.02,6
64654,53,69,24,-1375,1041.67,0,0.018,6
